source_id,substrate_mc,substrate_ts,substrate_vs,substrate_fs,inoculum_mc,inoculum_ts,inoculum_vs,inoculum_fs,scod,tcod,scod_tcod_ratio,trs,lignin,hmf,fm_ratio,h2_yield
EXP_039,6.399377797,93.6006222,90.20061861,9.799381394,91.22855761,8.771442391,91.21401375,8.785986249,5864.209545,14103.51225,0.415797813,17.37800285,4.775783223,464.5854719,2,412.0664346
EXP_038,5.868472484,94.13152752,90.59693392,9.403066082,89.9776365,10.0223635,91.40862383,8.59137617,7411.336587,13663.44304,0.542420865,27.59593247,4.730078014,45.09996243,2,391.841011
EXP_037,5.733847507,94.26615249,88.41484486,11.58515514,92.54250214,7.457497863,91.69175771,8.30824229,5862.195483,13485.5917,0.43470065,22.88856913,6.181626527,801.5895543,2,98.58176823
EXP_035,6.671609419,93.32839058,91.38052835,8.619471651,86.13174135,13.86825865,81.28865299,18.71134701,5894.391674,11458.83637,0.514397054,19.70519151,6.513487549,62.65336372,2,553.6249761
EXP_036,7.059658816,92.94034118,87.7299288,12.2700712,90.63160047,9.368399525,86.79588076,13.20411924,8916.867071,12144.06443,0.734257227,21.56544871,6.684936421,0,2,396.966519
EXP_032,6.484003794,93.51599621,92.75588613,7.244113871,91.88271895,8.117281049,88.66030355,11.33969645,6577.237937,11393.54742,0.577277444,24.81712798,14.13352876,172.5480751,2,354.9924687
EXP_039,6.54566565,93.45433435,89.90097148,10.09902852,91.25493689,8.74506311,91.42298827,8.57701173,5887.16177,14002.6179,0.420432937,17.04185477,4.74376615,483.4995645,2,411.8829678
EXP_038,5.873957095,94.12604291,90.97680757,9.023192427,90.43284986,9.567150138,91.43622941,8.563770595,7251.46272,13836.45683,0.524083789,27.86855397,3.946179026,95.21811537,2,410.2443428
EXP_037,5.678034551,94.32196545,88.45082164,11.54917836,92.84409379,7.155906213,91.42691531,8.573084687,6008.206681,13534.06723,0.443932085,22.33718816,6.617130503,773.1184221,2,104.8563696
EXP_039,6.504644532,93.49535547,89.64848792,10.35151208,91.01699304,8.983006964,91.72733117,8.272668832,5760.324783,13888.31113,0.414760638,17.50323502,4.569501998,466.0855744,2,397.7028077
EXP_037,5.407970844,94.59202916,88.85190943,11.14809057,92.5107297,7.489270299,91.56215149,8.437848507,6109.471072,13596.79515,0.449331699,22.3719927,5.998139579,786.995814,2,119.7157362
EXP_036,7.205812748,92.79418725,87.71845971,12.28154029,90.79269475,9.207305252,86.65561402,13.34438598,8917.819065,12044.56736,0.740401776,21.61290578,5.948972812,22.7020821,2,411.4742236
EXP_040,7.612151893,92.38784811,88.36228465,11.63771535,90.40606489,9.593935108,86.27084135,13.72915865,6536.564744,10927.32728,0.598185135,18.77983882,3.649246056,31.13820743,2,322.9549864
EXP_041,8.1055273,91.8944727,88.4695629,11.5304371,88.26984307,11.73015693,87.48607373,12.51392627,6883.50641,11877.59365,0.579537119,17.15399033,10.97089133,342.0820742,2,419.4823154
EXP_040,7.774471817,92.22552818,88.54639143,11.45360857,90.19289356,9.807106444,86.34581552,13.65418448,6419.593498,11026.45576,0.58219918,19.60754263,3.196113741,55.18057625,2,302.6045711
EXP_037,5.738201102,94.2617989,88.7073396,11.2926604,92.64473019,7.355269808,91.20584353,8.794156474,6037.262129,13493.336,0.447425465,22.21825298,6.598963707,789.3309506,2,98.02928941
EXP_035,6.673444401,93.3265556,91.37583795,8.624162045,86.00173365,13.99826635,81.72282613,18.27717387,5707.318813,11262.03744,0.506774981,18.70647769,6.479426405,47.36179403,2,565.3699319
EXP_033,5.629438307,94.37056169,84.43243276,15.56756724,86.49406483,13.50593517,87.67745201,12.32254799,6366.073336,14990.19002,0.424682631,11.33218119,11.17021946,331.7775234,2,348.2668846
EXP_036,7.186373129,92.81362687,87.86845639,12.13154361,90.83393299,9.166067013,86.30214756,13.69785244,8882.342746,11983.20848,0.74123243,22.39275894,6.128687131,35.85532172,2,391.4781576
EXP_040,7.767059768,92.23294023,88.51680709,11.48319291,90.2103263,9.789673704,86.60768493,13.39231507,6666.770252,10993.07948,0.606451565,19.19652337,4.084035164,0,2,286.6577069
EXP_040,7.775700196,92.2242998,88.77869331,11.22130669,90.02587698,9.974123024,86.79814139,13.20185861,6761.652925,11054.50752,0.611664781,19.53888517,3.95430288,34.84493925,2,309.6366703
EXP_033,5.587309626,94.41269037,84.63115612,15.36884388,86.65294027,13.34705973,87.49122413,12.50877587,6269.44338,14804.64104,0.423478243,11.88322078,11.39946449,359.1972351,2,325.2161384
EXP_037,5.589957924,94.41004208,88.39708912,11.60291088,92.66929063,7.330709365,91.47249208,8.527507916,6032.743039,13376.68705,0.450989323,22.24764966,6.671981113,768.6415835,2,99.73513118
EXP_038,5.872683081,94.12731692,90.9721871,9.027812902,90.35694514,9.643054855,91.32603167,8.673968328,7561.582845,13546.00745,0.558214874,27.67630528,4.364392356,75.53697964,2,391.4324196
EXP_038,5.898632921,94.10136708,90.87169852,9.128301478,89.99344017,10.00655983,91.15635031,8.843649687,7357.967104,13747.04689,0.535239835,27.85825891,3.825725926,84.47643799,2,397.3838939
EXP_040,7.666398379,92.33360162,87.95602727,12.04397273,90.04409393,9.955906066,86.41752326,13.58247674,6553.413397,11262.53992,0.58187704,19.2928487,3.034860152,25.10843691,2,302.6283632
EXP_032,6.451301671,93.54869833,92.24167764,7.758322358,92.18415186,7.815848137,88.83462624,11.16537376,6617.310159,11400.53699,0.580438462,24.32289355,13.96154299,165.6237089,2,365.8095991
EXP_036,7.149644714,92.85035529,87.86456554,12.13543446,90.82399408,9.176005916,86.72549416,13.27450584,8960.80735,12005.05003,0.746419825,21.31908448,5.772128261,23.75845987,2,398.7715185
EXP_032,6.413596068,93.58640393,92.67413173,7.325868275,91.90780046,8.092199545,88.98131673,11.01868327,6648.244576,11129.07938,0.597375969,24.63019307,14.29718665,144.7991226,2,343.3898463
EXP_039,6.455795149,93.54420485,90.02157877,9.978421233,91.22177146,8.778228539,91.47599681,8.524003189,5773.683877,14100.28689,0.409472795,16.99876404,4.623692287,465.4350063,2,416.12454
EXP_037,5.650146403,94.3498536,88.83524804,11.16475196,92.34579448,7.654205516,91.76189854,8.238101462,5941.122003,13549.85657,0.43846383,22.05914945,6.560890036,776.4711885,2,102.0883943
EXP_036,7.127821255,92.87217874,87.66292152,12.33707848,90.51437967,9.485620328,86.92236375,13.07763625,8996.557665,12031.39413,0.747756874,21.60365944,6.345257745,53.74240028,2,388.3238726
EXP_040,7.727770962,92.27222904,88.09821794,11.90178206,90.23397772,9.766022283,85.86513149,14.13486851,6543.173739,10861.81973,0.602401246,19.40529396,3.786124496,21.7688716,2,303.1331163
EXP_040,7.71877096,92.28122904,88.22832931,11.77167069,90.36752466,9.632475337,86.72100994,13.27899006,6459.419387,11219.53021,0.575729934,19.80953533,3.325492321,66.66467964,2,311.6638464
EXP_035,6.790850602,93.2091494,91.10845066,8.891549336,85.95294327,14.04705673,81.51931327,18.48068673,5693.371868,11568.59798,0.492140178,19.17584272,6.646567869,34.70246456,2,555.3145615
EXP_040,7.634863501,92.3651365,88.40650069,11.59349931,90.51642839,9.48357161,86.56945424,13.43054576,6557.731593,11032.63797,0.594393799,19.27320056,3.31843171,19.74094585,2,315.7178637
EXP_041,8.148958018,91.85104198,88.44484116,11.55515884,88.34946176,11.65053824,88.04761579,11.95238421,6909.497432,12109.99249,0.570561661,15.8574416,11.62218208,305.6633352,2,423.8791737
EXP_032,6.53460787,93.46539213,92.17283398,7.827166021,92.34177088,7.658229116,88.56691046,11.43308954,6512.816006,11405.66708,0.571015791,24.78238102,14.56751143,166.9515932,2,353.801094
EXP_039,6.461414614,93.53858539,89.49357864,10.50642136,91.3651076,8.634892398,91.3711614,8.628838596,5911.655285,14091.04112,0.419532896,17.30761182,4.985539835,482.7361349,2,383.9903968
EXP_033,5.494155809,94.50584419,84.58858934,15.41141066,86.55261149,13.44738851,87.63692006,12.36307994,6495.874562,14855.05177,0.437283872,12.11733406,11.37966977,382.0242552,2,334.6302813
EXP_039,6.369678862,93.63032114,89.82791649,10.17208351,91.60175093,8.398249068,91.13299908,8.867000915,5816.524048,13747.89086,0.423084829,17.81394413,4.941090891,475.1233938,2,416.9140635
EXP_038,5.890438872,94.10956113,90.44449038,9.555509616,90.09004537,9.909954625,91.5854445,8.414555495,7212.986104,13459.23863,0.535913383,27.95922357,3.894203149,75.17324434,2,391.7609415
EXP_040,7.563045907,92.43695409,88.56506969,11.43493031,90.30425227,9.695747726,86.43984136,13.56015864,6513.131676,10910.57712,0.596955744,18.72862644,3.090128218,30.18110815,2,315.8663712
EXP_037,5.61731787,94.38268213,88.98868799,11.01131201,92.45260542,7.547394578,92.05318681,7.946813193,5953.520713,13428.64171,0.443344967,22.65312865,6.572676092,818.0090016,2,97.03185281
EXP_034,6.076052238,93.92394776,83.30807303,16.69192697,87.98169858,12.01830142,87.55038554,12.44961446,6926.972659,14049.6868,0.493033956,15.57579068,9.261693554,90.35030564,2,432.3724858
EXP_038,5.869776617,94.13022338,90.9723139,9.027686104,90.35893896,9.641061036,91.06812508,8.931874923,7358.243091,13571.4663,0.542184826,28.23317891,3.979988917,66.25892311,2,385.1662886
EXP_035,6.716849718,93.28315028,91.3142814,8.685718596,86.53185898,13.46814102,81.86561641,18.13438359,5743.293954,11396.82171,0.503938212,19.88425488,6.504315876,49.95189297,2,561.2933294
EXP_032,6.446814612,93.55318539,92.1330408,7.8669592,92.04155322,7.95844678,88.37664393,11.62335607,6613.814743,11268.65033,0.586921641,25.24707261,14.34473691,159.578676,2,356.1997339
EXP_033,5.63903226,94.36096774,84.76628587,15.23371413,86.18427293,13.81572707,87.62549731,12.37450269,6296.590373,14859.05296,0.423754488,11.70934647,11.25532772,333.9328207,2,352.4357214
EXP_040,7.631227367,92.36877263,88.70781786,11.29218214,90.29312606,9.706873945,86.66666552,13.33333448,6598.193648,11004.55755,0.599587364,19.4070432,3.493538234,72.38142044,2,305.1901573
EXP_035,6.60967941,93.39032059,91.67638227,8.323617726,86.1774122,13.8225878,81.58909904,18.41090096,5741.413967,11339.89133,0.50630238,18.77342902,6.674300354,70.7229795,2,562.2197426
EXP_033,5.611596044,94.38840396,84.45841386,15.54158614,86.29652568,13.70347432,87.53457739,12.46542261,6597.186337,15000.50621,0.43979758,12.70570593,11.46074951,364.4111022,2,329.0281456
EXP_032,6.501393859,93.49860614,92.40650072,7.593499283,92.23027935,7.769720647,88.90646543,11.09353457,6532.678668,11460.36306,0.57002371,25.18772686,14.25199181,157.4163015,2,376.84346
EXP_032,6.459429247,93.54057075,92.98536645,7.014633546,92.19695605,7.803043952,88.97477353,11.02522647,6741.589351,11581.78641,0.58208545,25.01749705,13.94080418,147.9364275,2,376.4934719
EXP_039,6.424869709,93.57513029,90.20581372,9.794186279,91.3893709,8.610629103,91.85276821,8.147231793,5716.351828,13997.73226,0.408376994,17.48480059,4.771146511,484.0371154,2,408.1468373
EXP_033,5.459421932,94.54057807,84.76303858,15.23696142,86.33961818,13.66038182,87.48872192,12.51127808,6419.278477,15201.06378,0.422291398,12.42893304,11.31690225,357.9824698,2,336.0425814
EXP_040,7.695870552,92.30412945,88.26979202,11.73020798,90.46066518,9.53933482,86.31158196,13.68841804,6636.705457,11045.0478,0.600876119,19.0581434,3.492117332,46.81780871,2,321.4988309
EXP_037,5.429481034,94.57051897,88.69303868,11.30696132,92.63256926,7.367430738,91.54732371,8.452676291,6010.400536,13576.45221,0.442707745,22.36503317,6.286118296,762.1147097,2,109.02468
EXP_034,6.18026886,93.81973114,83.08547079,16.91452921,87.94911959,12.05088041,87.80167869,12.19832131,6805.898591,14116.7662,0.482114565,15.55629595,8.882246234,92.86493597,2,427.0949199
EXP_041,8.171757115,91.82824288,88.62878366,11.37121634,88.18325021,11.81674979,87.36404483,12.63595517,6863.200622,12079.80558,0.568154891,15.80956617,11.17321193,332.4178023,2,420.5134202
EXP_036,7.228687523,92.77131248,87.79924368,12.20075632,90.26577962,9.734220377,86.38753537,13.61246463,8930.620134,11911.10666,0.749772493,21.36410965,6.223436242,12.292372,2,393.0590269
EXP_035,6.788095044,93.21190496,91.79401693,8.205983065,86.04996567,13.95003433,81.46932065,18.53067935,5787.315045,11520.08927,0.502367205,20.18004408,6.396248137,29.77240748,2,556.2765944
EXP_038,5.95350969,94.04649031,91.03735523,8.962644769,90.26858032,9.731419685,90.83582714,9.164172862,7350.520313,13558.52168,0.542132873,27.73831249,4.065073718,66.90653455,2,386.3885905
EXP_038,5.847418748,94.15258125,90.41044765,9.58955235,90.06750098,9.932499024,91.27130337,8.728696634,7387.840315,13633.45128,0.54189069,27.8285663,3.776157622,106.2488574,2,397.0434969
EXP_039,6.597453363,93.40254664,90.08963893,9.910361066,90.94540183,9.054598166,91.67520203,8.324797969,5786.934603,14014.73056,0.412918006,17.6368307,5.049295488,478.5033213,2,394.6934156
EXP_038,5.808969134,94.19103087,90.99546475,9.00453525,90.15490734,9.84509266,90.94491018,9.055089817,7385.49101,13726.85754,0.538032175,27.61994535,4.542121458,65.81168605,2,383.3167834
EXP_041,8.00086571,91.99913429,88.51997803,11.48002197,88.43009695,11.56990305,87.60367873,12.39632127,6805.590366,12043.5833,0.565080192,16.5531979,11.19123866,286.9814011,2,412.5857788
EXP_036,7.24572458,92.75427542,87.62401286,12.37598714,90.71432165,9.285678349,86.05317248,13.94682752,8796.605306,11846.30236,0.742561268,21.51122992,6.413748528,1.188872982,2,398.4587442
EXP_034,6.160827057,93.83917294,83.48332778,16.51667222,87.99483055,12.00516945,87.52070517,12.47929483,6724.61185,14231.92314,0.472501979,14.75553668,8.598727689,89.49657815,2,421.6644599
EXP_033,5.452690437,94.54730956,84.33682996,15.66317004,86.38910229,13.61089771,87.94722225,12.05277775,6461.02295,15092.57756,0.428092745,12.51738173,11.34270559,364.7412074,2,325.4071652
EXP_034,6.028013342,93.97198666,83.46357966,16.53642034,87.90359327,12.09640673,87.50770903,12.49229097,6634.898448,13938.96132,0.475996618,16.17953578,8.739280121,113.2971481,2,442.6955329
EXP_039,6.487415076,93.51258492,89.84721708,10.15278292,91.35350613,8.646493874,91.2189626,8.781037396,5887.820064,13873.89613,0.424381155,17.21446987,4.701101143,474.5186766,2,419.3587215
EXP_040,7.610956495,92.38904351,88.29606372,11.70393628,90.24833987,9.751660128,86.77882637,13.22117363,6558.994872,11105.25511,0.59062082,19.1090955,3.773661845,21.67490711,2,286.5335691
EXP_034,6.070717116,93.92928288,83.55195428,16.44804572,87.98633206,12.01366794,87.36371327,12.63628673,6922.480534,13887.00581,0.498486184,16.13826297,8.775776494,142.2795221,2,430.161879
EXP_032,6.653458811,93.34654119,92.78355361,7.216446394,92.29583487,7.704165134,89.00940569,10.99059431,6689.961109,11488.78358,0.582303693,24.37803689,14.12346527,134.4913385,2,376.2668984
EXP_039,6.595795444,93.40420456,90.0972939,9.902706102,91.38179633,8.61820367,92.17001925,7.829980754,5775.980356,14118.54003,0.409106065,17.78171827,4.991245308,467.884284,2,414.6650157
EXP_039,6.459960594,93.54003941,90.08305832,9.91694168,91.20689833,8.793101667,91.4538661,8.546133904,5783.587082,13927.95369,0.41525031,19.22157519,4.797539079,476.8828461,2,414.8607091
EXP_032,6.509786181,93.49021382,92.69102041,7.308979592,92.05143779,7.94856221,88.93718037,11.06281963,6716.88933,11318.06106,0.593466433,24.89110714,14.05179782,146.3067557,2,369.7405976
EXP_033,5.641248587,94.35875141,84.3762568,15.6237432,86.34004444,13.65995556,87.25123569,12.74876431,6493.41063,14947.86224,0.434403965,12.25515702,11.4983969,365.7779883,2,324.7140835
EXP_035,6.60188441,93.39811559,90.89792404,9.102075956,85.96807535,14.03192465,81.23072079,18.76927921,5871.36493,11290.35286,0.520033785,19.67228262,6.78214143,87.39578922,2,556.8554554
EXP_036,6.968616842,93.03138316,88.01212401,11.98787599,90.83640846,9.163591538,86.46963506,13.53036494,8983.94341,12025.45459,0.747077239,21.94391636,6.520120082,29.11677176,2,404.2619605
EXP_033,5.392578191,94.60742181,84.91518719,15.08481281,86.27737953,13.72262047,87.84650372,12.15349628,6320.214128,15041.27837,0.420191288,11.9879298,11.0535047,403.9957364,2,334.5033228
EXP_037,5.635004966,94.36499503,88.77026259,11.22973741,92.78302642,7.216973579,91.66041671,8.339583286,6015.061604,13580.66441,0.442913647,21.72529566,6.077740058,745.0349699,2,102.6152447
EXP_036,7.179852078,92.82014792,87.93900188,12.06099812,90.64744673,9.352553268,86.61546236,13.38453764,8843.481435,11907.60093,0.742675329,21.87708714,6.503966795,16.85941797,2,399.4884215
EXP_039,6.451085898,93.5489141,89.80946131,10.19053869,91.48918962,8.510810385,91.17157601,8.828423992,5718.328091,14093.13479,0.405752742,17.91189461,4.698279184,471.4373969,2,400.6499824
EXP_041,8.184971098,91.8150289,88.83362137,11.16637863,88.47480871,11.52519129,87.61957183,12.38042817,6812.023599,11890.48637,0.572896969,16.43125433,10.79469872,355.7424888,2,425.5098382
EXP_033,5.641749351,94.35825065,84.67174767,15.32825233,86.56332327,13.43667673,87.49621953,12.50378047,6369.638504,15093.07192,0.422023995,12.83135169,11.22254218,359.7654276,2,320.3392342
EXP_036,7.214068973,92.78593103,88.05645532,11.94354468,90.53398353,9.466016472,86.43958479,13.56041521,8887.803122,11835.15904,0.750966091,22.18807959,6.095212381,0,2,392.4342415
EXP_040,7.682641559,92.31735844,88.66000054,11.33999946,90.04983673,9.950163267,86.20930749,13.79069251,6563.315006,11173.83118,0.587382689,19.54310161,3.501159304,45.14949041,2,316.0608736
EXP_032,6.538723338,93.46127666,93.03816505,6.961834952,92.13641576,7.863584236,88.68586072,11.31413928,6507.965485,11342.1742,0.573784653,24.55815835,14.43741338,153.5653853,2,367.2254423
EXP_040,7.667502459,92.33249754,88.16123593,11.83876407,89.93671201,10.06328799,86.27788965,13.72211035,6724.484957,11066.42704,0.60764734,18.49572508,3.325905335,51.49735002,2,305.3540186
EXP_035,6.622462496,93.3775375,90.95078552,9.049214483,86.24620912,13.75379088,81.63844277,18.36155723,5811.432189,11475.22789,0.506432835,19.2862699,6.765903647,54.94396489,2,539.1643536
EXP_039,6.343308149,93.65669185,90.12439149,9.87560851,91.02702211,8.972977886,91.05732322,8.942676784,5694.193697,13859.23389,0.410859196,16.9688357,4.861042373,488.0821341,2,410.6963607
EXP_038,5.969541202,94.0304588,90.6958528,9.304147196,90.07965201,9.920347995,91.18021669,8.819783311,7413.350267,13692.59966,0.541412913,26.90843617,3.964330271,70.92292241,2,387.8330531
EXP_041,8.103954638,91.89604536,88.37565056,11.62434944,88.48666378,11.51333622,87.7075145,12.2924855,6911.616522,11938.93301,0.578914089,16.77654927,11.32919692,303.1375457,2,424.2817013
EXP_033,5.550066561,94.44993344,84.84322487,15.15677513,86.49489492,13.50510508,87.59471812,12.40528188,6470.33689,14966.06252,0.432333948,12.65850151,11.57059779,363.0444126,2,328.7758088
EXP_040,7.633241018,92.36675898,88.18576296,11.81423704,90.2509997,9.749000303,86.48859182,13.51140818,6561.944011,10925.68568,0.600597913,18.54701841,3.601244646,39.62771172,2,293.7235192
EXP_037,5.549029432,94.45097057,88.62743095,11.37256905,92.68730021,7.312699795,91.88320416,8.116795836,5963.705863,13678.93762,0.435977269,22.26622752,6.547714478,798.8525662,2,93.5231064
EXP_039,6.444194282,93.55580572,89.71129174,10.28870826,91.14318508,8.856814924,91.13383065,8.866169354,5729.784303,13870.27306,0.413098162,17.633606,4.613040442,482.1795367,2,407.1988831
EXP_039,6.485049166,93.51495083,90.10463347,9.895366534,91.67451398,8.325486024,91.49593587,8.50406413,5745.544665,14047.71036,0.409002216,17.53312032,4.937680116,493.4988692,2,412.1188129
EXP_037,5.592132954,94.40786705,88.90457135,11.09542865,92.68386746,7.316132536,91.34815836,8.65184164,5951.514195,13430.84837,0.44312273,21.85612623,6.326746319,754.559553,2,95.54195428
EXP_036,7.190420784,92.80957922,88.16159936,11.83840064,90.53429789,9.465702106,86.68093257,13.31906743,8792.280475,12120.97821,0.725377138,22.14652036,6.943689254,39.69112082,2,392.9647843
EXP_040,7.644996348,92.35500365,88.6625775,11.3374225,90.43674171,9.56325829,86.38815108,13.61184892,6567.42747,11257.39205,0.583388003,18.76622305,3.21497601,21.38093603,2,317.0773325
EXP_037,5.535980537,94.46401946,88.61180726,11.38819274,92.85206568,7.147934315,91.65404778,8.345952222,6025.235934,13430.10724,0.448636472,21.64752957,7.206830737,795.9659459,2,116.4199328
EXP_041,8.223231316,91.77676868,88.88801722,11.11198278,88.24136963,11.75863037,87.85271436,12.14728564,6769.627177,12015.52974,0.563406469,16.03761217,11.1496579,321.4725209,2,422.4129252
EXP_038,5.903469432,94.09653057,91.00983618,8.990163816,89.97599494,10.02400506,91.25556948,8.744430523,7415.946097,13557.28873,0.547008052,27.94594013,4.691316474,78.90473945,2,391.0024884
EXP_038,5.948590031,94.05140997,90.80810594,9.191894058,90.01146753,9.988532467,91.31965128,8.68034872,7518.992874,13715.10145,0.548227288,27.67233172,4.565181068,91.14835537,2,387.9135135
EXP_037,5.700190137,94.29980986,88.71860564,11.28139436,92.51003877,7.489961231,91.56529204,8.434707965,6134.673296,13472.42392,0.455350376,22.07845954,6.181476935,736.2624942,2,111.1817299
EXP_034,6.055788624,93.94421138,83.53559432,16.46440568,87.99028274,12.00971726,87.79801109,12.20198891,6795.016537,14100.40443,0.481902244,15.78286624,9.060386031,101.0771674,2,432.6447671
EXP_039,6.414578317,93.58542168,89.78179245,10.21820755,90.94829065,9.051709355,91.60105289,8.398947106,5864.574425,13955.89955,0.420221886,17.76158213,4.639077441,496.2894336,2,419.569587
EXP_034,6.190195797,93.8098042,83.08384184,16.91615816,87.9251094,12.0748906,87.54130566,12.45869434,6787.774014,14248.78587,0.476375607,14.74662829,8.968119696,150.0424236,2,444.4822182
EXP_038,6.014554085,93.98544591,90.87666274,9.123337264,90.19276706,9.807232936,91.08800368,8.911996319,7364.207205,13357.00354,0.551336771,27.95918116,4.37202789,75.75207963,2,397.3857641
EXP_039,6.454295181,93.54570482,89.80638924,10.19361076,91.29816888,8.701831117,91.44841627,8.551583732,5718.064281,14041.7869,0.407217708,18.07176404,4.680716676,433.822502,2,406.550318
EXP_036,7.07743335,92.92256665,87.5930764,12.4069236,90.74954473,9.250455271,86.99328516,13.00671484,8906.354303,11998.83117,0.74226849,21.61497462,6.097091686,6.106005829,2,396.0695797
EXP_041,8.244178204,91.7558218,88.53236773,11.46763227,88.45189972,11.54810028,87.84358789,12.15641211,6879.555534,11994.81804,0.573543968,16.45413399,11.51688516,315.1298299,2,404.7757793
EXP_033,5.537471561,94.46252844,84.7902737,15.2097263,86.7209036,13.2790964,87.56975047,12.43024953,6306.502385,15031.64454,0.419548398,12.92224873,11.17310923,378.0881448,2,333.0364607
EXP_034,6.142326848,93.85767315,83.55590076,16.44409924,88.19591193,11.80408807,87.53312611,12.46687389,6778.937421,14006.47916,0.483985828,15.33054715,8.64383235,113.2785143,2,434.781452
EXP_035,6.610966873,93.38903313,91.3245334,8.675466596,86.36974416,13.63025584,81.86880643,18.13119357,5775.397718,11424.28701,0.505536819,19.28944776,6.771430092,44.09001778,2,542.240095
EXP_041,8.148261657,91.85173834,88.67184922,11.32815078,88.20622608,11.79377392,87.97016366,12.02983634,6818.11223,12045.25023,0.56604156,16.66097973,11.54175897,335.2142818,2,441.5801712
EXP_037,5.575833261,94.42416674,89.11457328,10.88542672,92.50904654,7.490953463,91.73539192,8.264608078,6019.277764,13693.92722,0.439558183,22.3777059,6.068609786,789.4006589,2,111.3380485
EXP_034,6.094572194,93.90542781,83.20479867,16.79520133,87.7441855,12.2558145,87.78735502,12.21264498,6839.414203,13693.3522,0.499469677,15.4904747,8.604840696,98.61343421,2,427.8321361
EXP_041,8.087426064,91.91257394,88.68596134,11.31403866,88.40745767,11.59254233,87.96136186,12.03863814,6939.171801,12204.8044,0.568560673,16.5726132,10.81274574,330.4342587,2,438.7337703
EXP_036,7.164945338,92.83505466,87.74327628,12.25672372,90.69933317,9.300666835,86.61823782,13.38176218,8836.136213,12283.8307,0.719330674,22.23348086,6.478558489,1.60515466,2,395.3747513
EXP_034,6.131077176,93.86892282,83.03114662,16.96885338,88.1598835,11.8401165,87.64994394,12.35005606,6732.104326,13805.84012,0.487627285,15.88521486,9.085711969,106.4790098,2,443.1750541
EXP_041,8.189738205,91.8102618,88.90505036,11.09494964,88.42786557,11.57213443,87.76629573,12.23370427,6818.147934,12005.30632,0.56792786,16.51268916,11.11054574,305.9172513,2,420.6747354
EXP_033,5.523956629,94.47604337,84.48915165,15.51084835,86.5887255,13.4112745,87.54749789,12.45250211,6506.578833,15152.04908,0.42941907,11.91421278,11.61464839,350.2388005,2,329.279643
EXP_041,8.115852673,91.88414733,88.79129132,11.20870868,88.57239803,11.42760197,88.05595889,11.94404111,6692.712871,12101.84707,0.553032346,16.27280348,11.98433323,334.1010876,2,416.7758451
EXP_032,6.562420167,93.43757983,92.61286526,7.387134737,91.92591081,8.074089186,88.53534646,11.46465354,6624.311081,11585.85831,0.571758337,25.00732316,13.78247826,113.2920018,2,377.7528604
EXP_037,5.698278984,94.30172102,88.91938601,11.08061399,92.53723643,7.462763568,91.67464336,8.325356644,5985.228826,13541.24112,0.442000019,21.77760918,6.2651717,799.9135672,2,114.2764743
EXP_037,5.541876305,94.45812369,88.39850815,11.60149185,92.62802347,7.371976529,92.11788658,7.882113416,6062.674716,13274.60364,0.456712297,23.23841343,5.996267096,781.7095813,2,105.1059485
EXP_041,8.151568447,91.84843155,88.90018291,11.09981709,88.25357143,11.74642857,87.20515929,12.79484071,6846.087068,12144.65747,0.563711829,16.52838207,11.68960187,308.6563313,2,401.0417492
EXP_041,8.074805652,91.92519435,88.83757485,11.16242515,88.33643093,11.66356907,87.70159973,12.29840027,6803.559428,12070.46162,0.563653623,16.03611337,11.39269781,316.7173821,2,422.6655799
EXP_040,7.731713202,92.2682868,88.00340485,11.99659515,90.33394287,9.666057134,86.2921686,13.7078314,6635.767022,11162.58834,0.594464905,19.32651579,3.476847801,18.79543923,2,298.3535444
EXP_041,8.256270317,91.74372968,88.51002006,11.48997994,88.35796216,11.64203784,87.65004046,12.34995954,6751.705535,11829.91101,0.570731726,16.24732611,11.48463837,284.294773,2,424.8159321
EXP_040,7.492732143,92.50726786,88.65696833,11.34303167,90.28005539,9.719944615,86.16187479,13.83812521,6658.708329,10865.17092,0.612848926,19.10685197,3.431704296,19.34869257,2,303.2427992
EXP_037,5.595481559,94.40451844,89.01007828,10.98992172,92.46121264,7.538787364,91.57138467,8.428615329,6101.722079,13501.82467,0.451918332,21.807783,6.325845222,741.0595564,2,100.6335849
EXP_040,7.687901815,92.31209819,88.58609053,11.41390947,90.37068269,9.629317309,86.4559201,13.5440799,6607.34826,11147.81361,0.59270351,19.17278595,3.668094936,10.09048768,2,303.9404303
EXP_039,6.449739095,93.5502609,89.99794566,10.00205434,91.31757913,8.682420873,91.53694266,8.463057337,5770.070614,14178.69319,0.406953627,16.86413387,4.606599356,449.8108067,2,420.4914507
EXP_035,6.703773019,93.29622698,91.02521616,8.974783841,86.19346794,13.80653206,81.85399957,18.14600043,5789.350941,11319.5292,0.511448033,19.13073707,6.366701615,93.15193458,2,538.6702566
EXP_040,7.67536601,92.32463399,88.55153938,11.44846062,90.04843683,9.951563175,85.89475672,14.10524328,6657.936702,10954.93403,0.607756896,18.95760296,3.545512748,11.43313819,2,316.5749126
EXP_032,6.484047092,93.51595291,92.57110633,7.428893675,92.3302856,7.6697144,88.60992557,11.39007443,6596.92851,11718.44337,0.56295263,24.47639269,14.24596136,147.520726,2,367.7033689
EXP_033,5.510751301,94.4892487,84.47096268,15.52903732,86.71302541,13.28697459,87.60826023,12.39173977,6311.988345,14938.70777,0.422525726,11.95067001,11.60100362,378.2309292,2,332.8529848
